key_id,hashing_key,length,n_texts,exceed,fpr,green_tokens,eligible_positions,p_k,mean_z,sd_z
kgw-064,1296041891,128,800,16,0.02,24720,98487,0.2509975935910323,0.025428001010875514,1.0978183542285689
kgw-064,1296041891,256,313,9,0.02875399361022364,19249,76943,0.2501722053988017,0.006803856214417622,1.1762922169670385
kgw-064,1296041891,512,93,2,0.021505376344086023,11437,45641,0.2505860958348853,0.028760115741726253,1.3228612839424183
kgw-065,1338598169,128,800,22,0.0275,25191,98487,0.2557799506533857,0.14656605702404998,1.0998904151634106
kgw-065,1338598169,256,313,13,0.04153354632587859,19775,76943,0.2570084348153828,0.2530321569998937,1.1215933279927037
kgw-065,1338598169,512,93,1,0.010752688172043012,11625,45641,0.25470519927258384,0.24137541778282903,1.0354625749905852
kgw-066,1144870277,128,800,24,0.03,25940,98487,0.2633850152812046,0.342030356215829,1.0564454472670832
kgw-066,1144870277,256,313,20,0.06389776357827476,20307,76943,0.2639226440351949,0.5038280115309841,1.1469768822285287
kgw-066,1144870277,512,93,12,0.12903225806451613,12136,45641,0.26590127297824323,0.8116849304066847,1.1859647250605714
kgw-067,922104299,128,800,27,0.03375,25276,98487,0.25664300872196333,0.17118277521781397,1.1187439877415126
kgw-067,922104299,256,313,16,0.051118210862619806,19964,76943,0.25946479861715815,0.34547806981228685,1.2488647682790939
kgw-067,922104299,512,93,11,0.11827956989247312,11917,45641,0.2611029556758178,0.5735674539674608,1.3799096290781008
kgw-068,950003689,128,800,56,0.07,26736,98487,0.2714673002528252,0.5475608057780146,1.1630761730003811
kgw-068,950003689,256,313,32,0.10223642172523961,20793,76943,0.2702390080969029,0.7295912503539889,1.2804849528793423
kgw-068,950003689,512,93,19,0.20430107526881722,12582,45641,0.27567318858044304,1.3121897172506751,1.422549739855501
kgw-069,565760149,128,800,20,0.025,25692,98487,0.2608669164458253,0.27849777717789564,1.086423567269655
kgw-069,565760149,256,313,17,0.054313099041533544,20204,76943,0.26258399074639666,0.4557262781340179,1.111127115027778
kgw-069,565760149,512,93,8,0.08602150537634409,11944,45641,0.26169452904187024,0.5995401101185706,1.188466803438374
kgw-070,816861511,128,800,44,0.055,26826,98487,0.2723811264430839,0.5715661467786337,1.089446155590229
kgw-070,816861511,256,313,29,0.0926517571884984,20849,76943,0.2709668195937252,0.7538751103532598,1.1849551360534336
kgw-070,816861511,512,93,18,0.1935483870967742,12552,45641,0.27501588484038475,1.2772734261775585,1.2871702794041737
kgw-071,1510997377,128,800,2,0.0025,23407,98487,0.23766588483759277,-0.31508965214782053,0.9922462060692603
kgw-071,1510997377,256,313,0,0.0,18131,76943,0.2356419687300989,-0.5171982451506418,1.017981848871133
kgw-071,1510997377,512,93,1,0.010752688172043012,10712,45641,0.2347012554501435,-0.7800257607152132,1.1821907842341248
kgw-072,1138579901,128,800,21,0.02625,25558,98487,0.25950633078477364,0.2416515210107535,1.0911754909851519
kgw-072,1138579901,256,313,15,0.04792332268370607,19991,76943,0.2598157077316975,0.3500736237398579,1.1986465138699633
kgw-072,1138579901,512,93,6,0.06451612903225806,11776,45641,0.25801362809754386,0.4073172999694571,1.2873335099698706
kgw-073,1403614631,128,800,11,0.01375,23824,98487,0.24189994618579103,-0.2072449363064132,1.0900143710558226
kgw-073,1403614631,256,313,3,0.009584664536741214,18503,76943,0.24047671653041863,-0.3417958783691694,1.0705346908109201
kgw-073,1403614631,512,93,2,0.021505376344086023,10878,45641,0.23833833614513267,-0.5955673647596621,1.1954569413365748
kgw-074,1483042081,128,800,26,0.0325,25523,98487,0.2591509539330064,0.23510197974943942,1.1194755103007115
kgw-074,1483042081,256,313,13,0.04153354632587859,19862,76943,0.25813914196223176,0.29350271989230753,1.146235348647186
kgw-074,1483042081,512,93,7,0.07526881720430108,11733,45641,0.2570714927367937,0.36315226126606204,1.2194947308183661
kgw-075,948097859,128,800,10,0.0125,23858,98487,0.24224516941322205,-0.2006713830260266,1.081781411210136
kgw-075,948097859,256,313,5,0.01597444089456869,18682,76943,0.24280311399347568,-0.2641983645490395,1.150059941970672
kgw-075,948097859,512,93,1,0.010752688172043012,10901,45641,0.23884226901251068,-0.5746504910953834,1.143463407556446
kgw-076,525793057,128,800,52,0.065,26312,98487,0.2671621635342736,0.44287649002472096,1.2591295379614065
kgw-076,525793057,256,313,37,0.1182108626198083,20766,76943,0.26988809898236354,0.7245705850185538,1.4204740358548964
kgw-076,525793057,512,93,18,0.1935483870967742,12345,45641,0.2704804890339826,1.0606761101666893,1.5641378464589415
kgw-077,1093943537,128,800,37,0.04625,26173,98487,0.2657508097515408,0.40417200638527584,1.1464162235362332
kgw-077,1093943537,256,313,27,0.08626198083067092,20556,76943,0.26715880586927987,0.6231703736606579,1.232991279921584
kgw-077,1093943537,512,93,13,0.13978494623655913,12297,45641,0.26942880304988936,0.9986434630790005,1.318601031532971
kgw-078,1850217503,128,800,6,0.0075,23653,98487,0.24016367642429964,-0.253017078922337,1.0288300601157936
kgw-078,1850217503,256,313,4,0.012779552715654952,18638,76943,0.2422312621031153,-0.2799824784370055,1.1716111003640628
kgw-078,1850217503,512,93,2,0.021505376344086023,10997,45641,0.24094564098069718,-0.46831351263547777,1.2998960234105486
kgw-079,1337918447,128,800,7,0.00875,21706,98487,0.220394569841705,-0.7586033301306901,1.0761433838406744
kgw-079,1337918447,256,313,1,0.003194888178913738,16837,76943,0.2188243244999545,-1.1279372037968294,1.151211953844486
kgw-079,1337918447,512,93,0,0.0,10067,45641,0.22056922503889048,-1.5090737254406497,1.2048403287199303
kgw-080,761750713,128,800,11,0.01375,24294,98487,0.2466721496238082,-0.08567088855418531,1.0542470875405983
kgw-080,761750713,256,313,4,0.012779552715654952,18625,76943,0.24206230586278155,-0.28871721425664765,1.0950718436324989
kgw-080,761750713,512,93,1,0.010752688172043012,11034,45641,0.24175631559343572,-0.42048244147925645,1.0993847973422501
kgw-081,482402567,128,800,15,0.01875,24362,98487,0.24736259607867028,-0.06685280452679866,1.0907997979699002
kgw-081,482402567,256,313,8,0.025559105431309903,19142,76943,0.2487815655745162,-0.041274040350422016,1.1327859674345222
kgw-081,482402567,512,93,5,0.053763440860215055,11480,45641,0.2515282311956355,0.08230016731889289,1.2827535612212615
kgw-082,304647139,128,800,12,0.015,25091,98487,0.25476458821976505,0.1239859737640643,1.086566694563952
kgw-082,304647139,256,313,15,0.04792332268370607,19777,76943,0.2570344280831265,0.25619823306339884,1.1399468578876821
kgw-082,304647139,512,93,6,0.06451612903225806,11732,45641,0.25704958261212507,0.3666656075773673,1.2839265176636667
kgw-083,134933401,128,800,6,0.0075,23834,98487,0.2420014824291531,-0.20535142138963558,1.053257271127907
kgw-083,134933401,256,313,3,0.009584664536741214,18554,76943,0.2411395448578818,-0.31822521538839704,1.1415658604758538
kgw-083,134933401,512,93,1,0.010752688172043012,10924,45641,0.2393462018798887,-0.5436288722988339,1.248703687183536
kgw-084,1334289049,128,800,84,0.105,27974,98487,0.28403748718104926,0.8720856350173517,1.1068675921748279
kgw-084,1334289049,256,313,62,0.19808306709265175,21930,76943,0.2850161808091704,1.2669697225081467,1.1445053370804132
kgw-084,1334289049,512,93,41,0.44086021505376344,13225,45641,0.28976139874235884,2.0373101364288853,1.3471088364936858
kgw-085,448526599,128,800,8,0.01,23007,98487,0.23360443510311005,-0.4206890873867315,1.0363015056623077
kgw-085,448526599,256,313,3,0.009584664536741214,17788,76943,0.23118412331206217,-0.6825544171967632,1.070536638281965
kgw-085,448526599,512,93,0,0.0,10522,45641,0.23053833176310773,-0.996942974565362,0.9561012040047402
kgw-086,252660643,128,800,22,0.0275,25013,98487,0.25397260552154094,0.10102110102678051,1.0717883014100795
kgw-086,252660643,256,313,6,0.019169329073482427,19623,76943,0.2550329464668651,0.1810124258473424,1.1162621978522496
kgw-086,252660643,512,93,4,0.043010752688172046,11518,45641,0.25236081593304266,0.11913193221975496,1.1418990775740359
kgw-087,678513481,128,800,12,0.015,24956,98487,0.2533938489343771,0.08646427023522683,1.1003918811251139
kgw-087,678513481,256,313,8,0.025559105431309903,19636,76943,0.25520190270719884,0.18626111684964383,1.1818067399654448
kgw-087,678513481,512,93,2,0.021505376344086023,11502,45641,0.2520102539383449,0.09977426547605768,1.1484361168147623
kgw-088,711105313,128,800,54,0.0675,26905,98487,0.2731832627656442,0.5936630767200191,1.1755412612588398
kgw-088,711105313,256,313,37,0.1182108626198083,21084,76943,0.2740210285536046,0.8658407785196964,1.2173335635580596
kgw-088,711105313,512,93,22,0.23655913978494625,12635,45641,0.2768344251878793,1.3683343673084203,1.2666433892415279
kgw-089,1089676177,128,800,65,0.08125,27409,98487,0.27830068943109243,0.7235684577179582,1.1444599029558753
kgw-089,1089676177,256,313,39,0.12460063897763578,21194,76943,0.2754506582795056,0.9195060962276193,1.16758543384779
kgw-089,1089676177,512,93,21,0.22580645161290322,12693,45641,0.27810521241865865,1.4377937891466965,1.2278251116042813
kgw-090,938329507,128,800,13,0.01625,23186,98487,0.23542193385929108,-0.3741072791210016,1.0892599381067591
kgw-090,938329507,256,313,6,0.019169329073482427,18378,76943,0.23885213729644023,-0.40468974257195306,1.0883017120690972
kgw-090,938329507,512,93,0,0.0,10908,45641,0.23899563988519096,-0.5620225270050815,1.1734543453584836
kgw-091,292559297,128,800,19,0.02375,25590,98487,0.25983124676353225,0.25378103524805196,1.1221657920263057
kgw-091,292559297,256,313,18,0.05750798722044728,20390,76943,0.26500136464655655,0.5493077372544748,1.187644508553231
kgw-091,292559297,512,93,10,0.10752688172043011,12059,45641,0.26421419337876034,0.7315568738534658,1.207929395665193
kgw-092,1092702959,128,800,7,0.00875,23288,98487,0.23645760354158415,-0.34576120274049715,1.0607917337810717
kgw-092,1092702959,256,313,6,0.019169329073482427,18407,76943,0.23922903967872322,-0.3856268987686846,1.1119564407790912
kgw-092,1092702959,512,93,0,0.0,10707,45641,0.23459170482680047,-0.788814281917967,1.2419456339634478
kgw-093,759117449,128,800,3,0.00375,21193,98487,0.2151857605572309,-0.893674420129055,1.0866989385726487
kgw-093,759117449,256,313,0,0.0,16488,76943,0.21428849927868682,-1.2935278958556378,1.123083584621557
kgw-093,759117449,512,93,0,0.0,9683,45641,0.21215573716614447,-1.9387022838456176,1.220883061688494
kgw-094,1012191841,128,800,21,0.02625,24782,98487,0.25162711829987716,0.043109096266126,1.1216880300542686
kgw-094,1012191841,256,313,8,0.025559105431309903,19397,76943,0.2520957072118321,0.0790527196882641,1.1416262164179087
kgw-094,1012191841,512,93,3,0.03225806451612903,11426,45641,0.2503450844635306,0.023250527360677203,1.3182064958134334
kgw-095,60202781,128,800,13,0.01625,24464,98487,0.24839826576096338,-0.03941373850184712,1.1276062848801163
kgw-095,60202781,256,313,7,0.022364217252396165,19413,76943,0.25230365335378135,0.08496943383894863,1.1835449464766856
kgw-095,60202781,512,93,2,0.021505376344086023,11663,45641,0.255537784009991,0.29175989568526484,1.2067425104523801
kgw-096,1633122203,128,800,32,0.04,26291,98487,0.26694893742321324,0.43256891868374386,1.1251366086687278
kgw-096,1633122203,256,313,28,0.08945686900958466,20743,76943,0.26958917640331154,0.7073009755465671,1.1784607014661743
kgw-096,1633122203,512,93,10,0.10752688172043011,12186,45641,0.2669967792116737,0.8702924351437055,1.2665765834185632
kgw-097,56016539,128,800,32,0.04,25573,98487,0.25965863514981674,0.24745273964086054,1.126159868831773
kgw-097,56016539,256,313,18,0.05750798722044728,20083,76943,0.2610113980479056,0.3975945880422316,1.1713412160116814
kgw-097,56016539,512,93,9,0.0967741935483871,11982,45641,0.2625271137792774,0.6371411467971675,1.4082503572735314
kgw-098,72281437,128,800,10,0.0125,23683,98487,0.24046828515438587,-0.24430419661029076,1.1191929208415445
kgw-098,72281437,256,313,5,0.01597444089456869,18496,76943,0.24038574009331584,-0.34666128995842554,1.1858958472479946
kgw-098,72281437,512,93,2,0.021505376344086023,11108,45641,0.24337766481891282,-0.34541069848685935,1.3980288869678088
kgw-099,1641420071,128,800,8,0.01,24048,98487,0.24417435803710133,-0.14948281243654638,1.013474025883247
kgw-099,1641420071,256,313,4,0.012779552715654952,18847,76943,0.24494755858232717,-0.18377269924436185,1.0766950057387457
kgw-099,1641420071,512,93,3,0.03225806451612903,11200,45641,0.24539339628842488,-0.235988846467079,1.2057341715570475
kgw-100,517609333,128,800,4,0.005,21936,98487,0.22272990343903257,-0.6986482387498972,1.0595685720955916
kgw-100,517609333,256,313,2,0.006389776357827476,17183,76943,0.22332115981960673,-0.9683375190324898,1.089584261401648
kgw-100,517609333,512,93,0,0.0,10042,45641,0.22002147192217525,-1.5339825989310334,1.0602195894515887
kgw-101,1127243489,128,800,9,0.01125,24055,98487,0.2442454334074548,-0.14924001739433249,1.0751825267364965
kgw-101,1127243489,256,313,1,0.003194888178913738,18941,76943,0.24616924216627895,-0.14060847273739577,1.1425716678590285
kgw-101,1127243489,512,93,3,0.03225806451612903,11431,45641,0.25045463508687366,0.020986269639518187,1.2947672737293208
kgw-102,1491578443,128,800,22,0.0275,25273,98487,0.2566125478489547,0.16964250280943777,1.0799264305433356
kgw-102,1491578443,256,313,15,0.04792332268370607,19870,76943,0.2582431150332064,0.3003608052609506,1.1126509741024493
kgw-102,1491578443,512,93,7,0.07526881720430108,11904,45641,0.2608181240551259,0.5520132909709544,1.2001492240724807
kgw-103,335053157,128,800,43,0.05375,25685,98487,0.2607958410754719,0.27724644284095423,1.1486491254342084
kgw-103,335053157,256,313,22,0.07028753993610223,19871,76943,0.25825611166707824,0.3004811462209427,1.2408735416416827
kgw-103,335053157,512,93,10,0.10752688172043011,11921,45641,0.26119059617449225,0.567257215137526,1.4479175113106793
kgw-104,910655117,128,800,44,0.055,25597,98487,0.2599023221338857,0.2520189527898438,1.203664503812692
kgw-104,910655117,256,313,19,0.06070287539936102,20123,76943,0.26153126340277866,0.4156866359385003,1.1943756296426538
kgw-104,910655117,512,93,11,0.11827956989247312,12081,45641,0.2646962161214697,0.7518284960602972,1.2938972912858486
kgw-105,1022692213,128,800,5,0.00625,22710,98487,0.23058880867525663,-0.4973590930821225,1.0548969758337552
kgw-105,1022692213,256,313,0,0.0,17684,76943,0.22983247338939214,-0.729432575713849,1.0952779999869051
kgw-105,1022692213,512,93,0,0.0,10434,45641,0.2286102407922701,-1.0964715267698169,1.1583604943134165
kgw-106,406290277,128,800,25,0.03125,25503,98487,0.2589478814462822,0.2302535398276106,1.1009303583470624
kgw-106,406290277,256,313,18,0.05750798722044728,19945,76943,0.2592178625735934,0.3329941259683926,1.195783535298509
kgw-106,406290277,512,93,9,0.0967741935483871,11986,45641,0.26261475427795183,0.6439999757562695,1.256119199591071
kgw-107,165865423,128,800,2,0.0025,21818,98487,0.22153177576736016,-0.7264685229750425,1.0151428663855968
kgw-107,165865423,256,313,1,0.003194888178913738,17189,76943,0.2233991396228377,-0.958084763137138,1.0354215797016983
kgw-107,165865423,512,93,0,0.0,10236,45641,0.22427203610788546,-1.316260116912003,0.9685660888051946
kgw-108,483009551,128,800,25,0.03125,25420,98487,0.2581051306263771,0.20744688449235896,1.0779291658420125
kgw-108,483009551,256,313,9,0.02875399361022364,19845,76943,0.25791819918641073,0.285120816064101,1.0963949089038456
kgw-108,483009551,512,93,7,0.07526881720430108,11821,45641,0.2589995837076313,0.4603060300574492,1.19860340250314
